id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13825189,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,a0555712-257e-4192-9988-93316b5b173e,01744432,544300,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Tim Hogan",,,2011,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,Flr.,,,,,,"United States",Colorado,Alamosa/Huerfano,,,,,,,,,,,,,,,,,,,,,,"Access DB","2015-07-23 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0c289907-1865-47c4-bf92-6c20b10947e1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13825189
17670269,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,296566,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Ronald L. Hartman",,,1968,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, georeferenceSources, habitat",,,,,,flowering,,,,,,U.S.A.,"New Mexico",Colfax,,,,,,,,,,,,,,,,,,,,,English,,"2017-12-20 23:30:03",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:64d93005-b6fc-4f6f-abeb-328bdaa5e16b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=17670269
20008960,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,93674d3f-fdcb-4196-a22c-0f59d390eba2,02726268,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"P. A. Rydberg",,,1900,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceProtocol, georeferenceSources",,,,,,,,,,,sheet,"United States of America",Colorado,,,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:0fb8bf99-9276-4a0c-9716-1604cb872506,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20008960
20016154,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,63aed9a1-e362-4e8c-9461-906f9805f4ee,03195711,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"B. Elliott",,,1999,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, georeferenceProtocol, georeferenceSources",,,,,,,,,,,sheet,"United States of America",Colorado,"Las Animas Co.",,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:90566f99-1996-48c0-a6d6-5baca0c38926,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20016154
20328644,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,59e1cad9-ab7f-4157-957c-88f1b422c2e4,02175081,553748,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Tim Hogan",,,2015,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, geodeticDatum, verbatimCoordinates, habitat",,,,,,,,,,,,"United States",Colorado,COSTILLA,,,,,,,,,,,,,,,,,,,,,,,"2018-07-24 15:07:05",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1f14a4d9-125f-4e47-bb70-ae8e3d47f7e8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=20328644
21348944,ASC,,,17a53c97-835b-409e-8a9a-c9a7307a4965,PreservedSpecimen,cb1cba0b-466e-442a-bc02-da5351b1f068,ASC00065847,,"Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium|Delphinium ramosum",Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum var. alpestre",64152,"(Rydb.) W.A.Weber",Delphinium,,ramosum,var.,alpestre,Variety,,,,,,,,"Tim Hogan",,,,,,,,,"Delphinium alpestre Rydberg, det. by Jason A. Koontz, January 11, 2000. Original ID: Delphinium ramosum Rydberg var. alpestre.",,,,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,Flr,,,,,,"United States",Colorado,Alamosa,,,,,,,,,,,,,,,,,,,,,en,jjc422,"2021-05-31 11:35:38",http://creativecommons.org/licenses/by/3.0/,"Deaver Herbarium",,urn:uuid:cb1cba0b-466e-442a-bc02-da5351b1f068,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21348944
21995575,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,3b88a153-33a6-11e4-8223-36603f1ccdb1,22954,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"Bush, Adam",,,,,,,"Bush, Adam",,,2013,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,,,,,,,U.S.A.,Colorado,"Lake County",,,,,,,,,,,,,,,,,,,,,,,"2021-04-29 12:08:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:f6c3b616-bcfe-4cd0-b891-a3b316d60bee,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21995575
21999358,GREE,,,51547090-7156-4ef1-ace5-7e54fd1a8e22,PreservedSpecimen,dd9c5e3e-4f27-4c69-800d-8e1b35704820,26805,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"Snow, N.",,,,,,,"Snow, N., K. Atchley, J. Brasser, S. Kamal",,,2003,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,,,,,,,U.S.A.,Colorado,"Rio Blanco County",,,,,,,,,,,,,,,,,,,,,,,"2021-04-29 12:08:32",http://creativecommons.org/licenses/by-nc/4.0/,,,urn:uuid:bf28c436-ea38-495d-a154-f6f7ad65f5d6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=21999358
22684402,KANU,,,http://grbio.org/cool/iakn-125z,PreservedSpecimen,0d401d1c-ba8b-11e3-8cfe-90b11c41863e,335472,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"Craig C Freeman",,,,,,,"Craig C Freeman; Ronald L Hartman",,,1998,,,,,,Scattered.,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, georeferenceProtocol, habitat",,,,,,,,,,,,"United States",Colorado,"Las Animas",,,,,,,,,,,,,,,,,,,,,en,,"2002-06-08 09:14:14",http://creativecommons.org/licenses/by/3.0/,,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,urn:uuid:4277b0f8-c044-40b1-8415-18bd95a5e73d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=22684402
22688500,KANU,,,http://grbio.org/cool/iakn-125z,PreservedSpecimen,0d7840cb-ba8b-11e3-8cfe-90b11c41863e,333480,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"Craig C Freeman",,,,,,,"Craig C Freeman; Ronald L Hartman",,,1998,,,,,,Scattered.,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, georeferenceProtocol, habitat",,,,,,,,,,,,"United States",Colorado,"Las Animas",,,,,,,,,,,,,,,,,,,,,en,,"2001-11-17 11:03:28",http://creativecommons.org/licenses/by/3.0/,,http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms,urn:uuid:ffd62f70-a4ba-4281-a050-1fa1756877de,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=22688500
23787638,Harvard,GH,,urn:lsid:biocol.org:col:15631,PreservedSpecimen,534a9914-09d9-45e2-ab33-cdd233e94513,01658172,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"C. S. Crandall",,,1895,,,,,,,,1,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, verbatimElevation",,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": 7, ""huh_project_name"": ""US and Canada - Mass Digitization""}",,,,NotDetermined,,,undetermined,,Sheet,"United States of America",Colorado,,,,,,,,,,,,,,,0,,,,,,"in collection",en,,"2020-05-21 13:21:01",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c311f7ae-8bb5-4485-bb5f-78e3de22ea85,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=23787638
24605324,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,9096500a-7951-4485-a29b-bc2b29bceb07,02154524,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Helleboraceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Ben Legler",,,2007,0,0,,,,"Imager: Xiangning Jie; Date Imaged: 6/5/2019",,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates; field values redacted: eventDate, verbatimEventDate",,,,,,flowering,,,,,,"United States","New Mexico",Taos,,,,,,,,,,,,,,,,,,,,,English,"RM Database","2020-03-25 16:43:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:08b8bd4e-8f03-4e7e-a541-f6fc693ad820,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24605324
24685052,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,a2c6f6d3-43d5-46ac-9742-69bd47bf7e64,03195713,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"J. A. Kallunki",,,,,,,"N. H. Holmgren",,,1973,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, georeferenceProtocol, georeferenceSources",,,,,,,,,,,sheet,"United States of America","New Mexico","Taos Co.",,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:9e83d419-4d07-4a1c-95ae-758d83c99311,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24685052
24695176,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,de165922-d0c1-4fa8-bcc2-51bafce59ed1,02726267,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"C. S. Crandall",,,1895,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation",,,,,,,,,,,sheet,"United States of America",Colorado,,,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:44146bc4-f0da-4ff6-b651-981087eadf78,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24695176
24735507,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,246279a9-39aa-4c00-93f6-9492b7b5aefe,03195712,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"R. W. Spellenberg",,,1980,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, georeferenceProtocol, georeferenceSources",,,,,,,,,,,sheet,"United States of America","New Mexico","Taos Co.",,,,,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:5a6ce788-da5e-4d79-8971-db44a5a0f559,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=24735507
25194798,"Utah State University",UTC,,06bf658d-f555-4c9c-ab93-fc2d7db7086e,PreservedSpecimen,e00ba2f0-e7a0-42aa-84f0-c21f153d87db,UTC00193072,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Betsy E. Neely",,,,,,,,,,,,,"field values redacted: recordNumber",,,,,,,,,,,,"United States",Colorado,Park,,,,,,,,,,,,,,,,,,,,,en,accollins,"2020-06-22 16:16:31",http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,urn:uuid:e00ba2f0-e7a0-42aa-84f0-c21f153d87db,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25194798
26977296,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,94df5642-381f-4051-bd59-4251d8999ae1,KHD00072122,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,"Alexandra Seglias",7/23/2020,,,,,,"Alexandra Seglias; Mandi Miller",,,2020,,,,,,"Estimated frequency within viewshed: Common (101-500). Tissue sample collected. Ex Situ Seed Conservation.; multi-stemmed herb with palmate leaves; flowers few per stem, dark blue to dark purple, 5-petaled with spur",,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, habitat","Permit: DMP_SummitLake_2020",,,,"Potentilla; Poa; Cirsium scopulorum; Salix; Penstemon hallii; Penstemon whippleanus; Bistorta bistortoides",flower,,,,,,USA,Colorado,Park,,,,,,,,,,,,,,,,,,,,,,,"2022-02-14 13:58:31",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:94df5642-381f-4051-bd59-4251d8999ae1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=26977296
27118572,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,f9a121db-840b-467a-8d7d-f5d4eb570d4e,2726266,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"E. O. Wooton",,,1910,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,sheet,"United States of America","New Mexico",,,,"[US & Canada]",,,,,,,,,,,,,,,,,,en,,"2022-03-04 14:29:29",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:aad51e86-3081-4bfd-85a6-1da66afdd907,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27118572
28062209,RMBL,,,dcc3c0d4-53b3-4be4-9de7-a6c1d63736c5,PreservedSpecimen,c1b3132c-1a7a-47cb-9144-7a1eed8cc56f,RMBL0006100,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Tim Hogan",,,,,,,,,,,,,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,Flower,,,,,,"United States",Colorado,Alamosa/Huerfano,,,,,,,,,,,,,,,,,,,,,,willcha2,"2022-02-16 16:14:19",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c1b3132c-1a7a-47cb-9144-7a1eed8cc56f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=28062209
29064068,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,69bddc78-cf2a-4f8b-a165-4657602d340a,,015901,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,HELLEBORACEAE,"Delphinium alpestre",18136,Rydb.,Delphinium,,alpestre,,,Species,,,,,,,,"Tim Hogan",,,,,,,,,,,,,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferenceRemarks, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,Flower,,,,,,"United States",Colorado,Alamosa/Huerfano,,,,,,,,,,,,,,,,,,,,,,rmccauley,"2022-03-03 13:18:17",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:69bddc78-cf2a-4f8b-a165-4657602d340a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=29064068
